,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
350,0.30158730158730157,0.3302752293577982,0.16883116883116883,0.19,0.3548387096774194,0.3611111111111111,0.22077922077922077,0.11711711711711711,0.3548387096774194,0.38613861386138615,0.1375,0.1896551724137931,0.2222222222222222,0.2818181818181818,0.1038961038961039,0.09433962264150944,0.3492063492063492,0.39805825242718446,0.19480519480519481,0.17647058823529413,0.4032258064516129,0.42574257425742573,0.1794871794871795,0.20689655172413793,0.296875,0.25,0.0759493670886076,0.0,0.23809523809523808,0.2524271844660194,0.05194805194805195,0.05504587155963303,0.296875,0.2815533980582524,0.26136363636363635,0.22033898305084745
3319,0.4126984126984127,0.43119266055045874,0.2077922077922078,0.18,0.3387096774193548,0.42592592592592593,0.2077922077922078,0.10810810810810811,0.3387096774193548,0.49504950495049505,0.225,0.2413793103448276,0.42857142857142855,0.45454545454545453,0.2077922077922078,0.16037735849056603,0.36507936507936506,0.44660194174757284,0.15584415584415584,0.16666666666666666,0.3548387096774194,0.43564356435643564,0.23076923076923078,0.19827586206896552,0.375,0.5,0.2911392405063291,0.14018691588785046,0.36507936507936506,0.46601941747572817,0.22077922077922077,0.1559633027522936,0.375,0.46601941747572817,0.32954545454545453,0.288135593220339
1283,0.5396825396825397,0.5504587155963303,0.36363636363636365,0.28,0.5967741935483871,0.6111111111111112,0.5064935064935064,0.2972972972972973,0.6612903225806451,0.693069306930693,0.5125,0.4224137931034483,0.6984126984126984,0.6818181818181818,0.6233766233766234,0.4056603773584906,0.7619047619047619,0.7669902912621359,0.6233766233766234,0.4215686274509804,0.7580645161290323,0.7623762376237624,0.6410256410256411,0.45689655172413796,0.6875,0.7211538461538461,0.6455696202531646,0.40186915887850466,0.8095238095238095,0.7669902912621359,0.5714285714285714,0.41284403669724773,0.75,0.7669902912621359,0.7386363636363636,0.4915254237288136
2444,0.4126984126984127,0.43119266055045874,0.24675324675324675,0.18,0.4032258064516129,0.39814814814814814,0.19480519480519481,0.07207207207207207,0.4032258064516129,0.42574257425742573,0.175,0.20689655172413793,0.4603174603174603,0.4,0.23376623376623376,0.14150943396226415,0.3492063492063492,0.3883495145631068,0.09090909090909091,0.10784313725490197,0.3387096774193548,0.37623762376237624,0.11538461538461539,0.1810344827586207,0.421875,0.375,0.1518987341772152,0.08411214953271028,0.4126984126984127,0.3786407766990291,0.12987012987012986,0.10091743119266056,0.421875,0.3786407766990291,0.25,0.2033898305084746
5,0.07936507936507936,0.1834862385321101,0.5974025974025974,0.63,0.1774193548387097,0.42592592592592593,0.5454545454545454,0.4144144144144144,0.3548387096774194,0.6534653465346535,0.6,0.46551724137931033,0.047619047619047616,0.045454545454545456,0.7272727272727273,0.8018867924528302,0.1111111111111111,0.06796116504854369,0.6623376623376623,0.7941176470588235,0.14516129032258066,0.2871287128712871,0.6794871794871795,0.603448275862069,0.09375,0.0673076923076923,0.6582278481012658,0.8317757009345794,0.07936507936507936,0.04854368932038835,0.6493506493506493,0.8348623853211009,0.09375,0.04854368932038835,0.7045454545454546,0.8813559322033898
3326,0.6507936507936508,0.5504587155963303,0.5064935064935064,0.32,0.4032258064516129,0.3888888888888889,0.4025974025974026,0.17117117117117117,0.5161290322580645,0.5841584158415841,0.4625,0.39655172413793105,0.49206349206349204,0.4909090909090909,0.36363636363636365,0.19811320754716982,0.42857142857142855,0.4077669902912621,0.3116883116883117,0.23529411764705882,0.5483870967741935,0.594059405940594,0.48717948717948717,0.3879310344827586,0.4375,0.46153846153846156,0.34177215189873417,0.21495327102803738,0.5555555555555556,0.5436893203883495,0.37662337662337664,0.29357798165137616,0.625,0.6601941747572816,0.5681818181818182,0.4152542372881356
343,0.746031746031746,0.7247706422018348,0.6623376623376623,0.44,0.7419354838709677,0.6851851851851852,0.5974025974025974,0.35135135135135137,0.6774193548387096,0.6534653465346535,0.5,0.4396551724137931,0.746031746031746,0.7272727272727273,0.6103896103896104,0.4056603773584906,0.746031746031746,0.6601941747572816,0.5454545454545454,0.38235294117647056,0.6774193548387096,0.693069306930693,0.5128205128205128,0.3879310344827586,0.71875,0.7403846153846154,0.6075949367088608,0.4205607476635514,0.6507936507936508,0.6699029126213593,0.5454545454545454,0.3302752293577982,0.65625,0.6699029126213593,0.6136363636363636,0.4406779661016949
4948,0.14285714285714285,0.3944954128440367,0.35064935064935066,0.36,0.12903225806451613,0.42592592592592593,0.5064935064935064,0.3063063063063063,0.08064516129032258,0.45544554455445546,0.4625,0.39655172413793105,0.14285714285714285,0.38181818181818183,0.36363636363636365,0.3018867924528302,0.14285714285714285,0.4077669902912621,0.36363636363636365,0.3137254901960784,0.12903225806451613,0.43564356435643564,0.4358974358974359,0.3620689655172414,0.09375,0.4230769230769231,0.34177215189873417,0.2803738317757009,0.14285714285714285,0.42718446601941745,0.3246753246753247,0.29357798165137616,0.15625,0.46601941747572817,0.4659090909090909,0.4152542372881356
4282,0.3492063492063492,0.7431192660550459,0.7792207792207793,0.52,0.3870967741935484,0.7777777777777778,0.8441558441558441,0.4864864864864865,0.3870967741935484,0.7920792079207921,0.775,0.5689655172413793,0.4126984126984127,0.6545454545454545,0.6753246753246753,0.39622641509433965,0.3492063492063492,0.7864077669902912,0.8051948051948052,0.5294117647058824,0.3387096774193548,0.7821782178217822,0.8205128205128205,0.5517241379310345,0.265625,0.5865384615384616,0.5189873417721519,0.3364485981308411,0.30158730158730157,0.6310679611650486,0.6233766233766234,0.3761467889908257,0.359375,0.7281553398058253,0.6818181818181818,0.5508474576271186
2542,0.6507936507936508,0.5871559633027523,0.5064935064935064,0.39,0.6935483870967742,0.6296296296296297,0.5064935064935064,0.3063063063063063,0.6935483870967742,0.6732673267326733,0.625,0.39655172413793105,0.746031746031746,0.6454545454545455,0.5714285714285714,0.4056603773584906,0.746031746031746,0.7669902912621359,0.5714285714285714,0.4215686274509804,0.8064516129032258,0.7623762376237624,0.5897435897435898,0.45689655172413796,0.75,0.7307692307692307,0.6075949367088608,0.411214953271028,0.746031746031746,0.7766990291262136,0.6623376623376623,0.42201834862385323,0.8125,0.7766990291262136,0.6590909090909091,0.4745762711864407
3197,0.5396825396825397,0.5779816513761468,0.35064935064935066,0.31,0.532258064516129,0.5740740740740741,0.4025974025974026,0.26126126126126126,0.532258064516129,0.6138613861386139,0.5,0.35344827586206895,0.5873015873015873,0.5454545454545454,0.38961038961038963,0.24528301886792453,0.5873015873015873,0.6213592233009708,0.44155844155844154,0.29411764705882354,0.5806451612903226,0.6633663366336634,0.5128205128205128,0.3448275862068966,0.546875,0.6153846153846154,0.46835443037974683,0.2616822429906542,0.5396825396825397,0.5533980582524272,0.4025974025974026,0.30275229357798167,0.609375,0.6213592233009708,0.5795454545454546,0.423728813559322
3851,0.36507936507936506,0.6788990825688074,0.6883116883116883,0.54,0.3548387096774194,0.7592592592592593,0.7532467532467533,0.46846846846846846,0.41935483870967744,0.8118811881188119,0.8125,0.5517241379310345,0.36507936507936506,0.7272727272727273,0.7272727272727273,0.49056603773584906,0.36507936507936506,0.7766990291262136,0.7272727272727273,0.5392156862745098,0.41935483870967744,0.7722772277227723,0.7948717948717948,0.5344827586206896,0.421875,0.8076923076923077,0.7341772151898734,0.48598130841121495,0.4126984126984127,0.7766990291262136,0.7272727272727273,0.4954128440366973,0.484375,0.7766990291262136,0.7727272727272727,0.5677966101694916
532,0.47619047619047616,0.43119266055045874,0.16883116883116883,0.15,0.41935483870967744,0.3888888888888889,0.16883116883116883,0.09009009009009009,0.41935483870967744,0.4158415841584158,0.0875,0.1896551724137931,0.4126984126984127,0.4090909090909091,0.1038961038961039,0.1320754716981132,0.4126984126984127,0.4368932038834951,0.1038961038961039,0.09803921568627451,0.4032258064516129,0.42574257425742573,0.1282051282051282,0.20689655172413793,0.40625,0.4230769230769231,0.16455696202531644,0.102803738317757,0.3968253968253968,0.42718446601941745,0.09090909090909091,0.11926605504587157,0.40625,0.42718446601941745,0.26136363636363635,0.22033898305084745
2634,0.36507936507936506,0.3944954128440367,0.11688311688311688,0.15,0.46774193548387094,0.42592592592592593,0.16883116883116883,0.11711711711711711,0.41935483870967744,0.4158415841584158,0.1875,0.1896551724137931,0.4126984126984127,0.4090909090909091,0.15584415584415584,0.1320754716981132,0.4126984126984127,0.4368932038834951,0.1038961038961039,0.13725490196078433,0.4032258064516129,0.42574257425742573,0.1282051282051282,0.1724137931034483,0.40625,0.4230769230769231,0.11392405063291139,0.102803738317757,0.3968253968253968,0.42718446601941745,0.14285714285714285,0.11926605504587157,0.40625,0.42718446601941745,0.2159090909090909,0.22033898305084745
4909,0.3492063492063492,0.41284403669724773,0.4025974025974026,0.31,0.27419354838709675,0.48148148148148145,0.4025974025974026,0.2972972972972973,0.3387096774193548,0.6138613861386139,0.5125,0.4827586206896552,0.3492063492063492,0.5909090909090909,0.5584415584415584,0.4056603773584906,0.30158730158730157,0.6310679611650486,0.6233766233766234,0.45098039215686275,0.4032258064516129,0.7227722772277227,0.6923076923076923,0.4827586206896552,0.3125,0.6442307692307693,0.6455696202531646,0.4392523364485981,0.36507936507936506,0.6893203883495146,0.6363636363636364,0.44954128440366975,0.4375,0.7669902912621359,0.7386363636363636,0.5508474576271186
848,0.36507936507936506,0.7981651376146789,0.8181818181818182,0.54,0.2903225806451613,0.7592592592592593,0.7532467532467533,0.46846846846846846,0.3548387096774194,0.8118811881188119,0.6875,0.5862068965517241,0.36507936507936506,0.8090909090909091,0.7792207792207793,0.5188679245283019,0.36507936507936506,0.912621359223301,0.7792207792207793,0.5098039215686274,0.3548387096774194,0.8613861386138614,0.7948717948717948,0.5603448275862069,0.421875,0.8557692307692307,0.7974683544303798,0.5233644859813084,0.47619047619047616,0.8155339805825242,0.8571428571428571,0.5321100917431193,0.421875,0.8155339805825242,0.8295454545454546,0.5677966101694916
3328,0.5238095238095238,0.5504587155963303,0.45454545454545453,0.36,0.6451612903225806,0.6296296296296297,0.5584415584415584,0.3333333333333333,0.5806451612903226,0.5841584158415841,0.4125,0.33620689655172414,0.5555555555555556,0.5636363636363636,0.4675324675324675,0.330188679245283,0.6190476190476191,0.6504854368932039,0.5194805194805194,0.3137254901960784,0.5483870967741935,0.5544554455445545,0.38461538461538464,0.29310344827586204,0.625,0.6538461538461539,0.5063291139240507,0.3177570093457944,0.5555555555555556,0.5825242718446602,0.37662337662337664,0.22935779816513763,0.484375,0.5825242718446602,0.42045454545454547,0.3474576271186441
3097,0.6825396825396826,0.7155963302752294,0.6363636363636364,0.43,0.7419354838709677,0.6759259259259259,0.6363636363636364,0.36936936936936937,0.7419354838709677,0.7227722772277227,0.525,0.4224137931034483,0.6825396825396826,0.6545454545454545,0.5974025974025974,0.3867924528301887,0.6825396825396826,0.6990291262135923,0.5454545454545454,0.3627450980392157,0.6774193548387096,0.6534653465346535,0.5128205128205128,0.3793103448275862,0.75,0.6923076923076923,0.5569620253164557,0.3644859813084112,0.6825396825396826,0.6601941747572816,0.4935064935064935,0.3394495412844037,0.609375,0.6601941747572816,0.48863636363636365,0.3898305084745763
1967,0.8095238095238095,0.7155963302752294,0.6363636363636364,0.43,0.7419354838709677,0.7129629629629629,0.6363636363636364,0.36936936936936937,0.6774193548387096,0.7227722772277227,0.6875,0.45689655172413796,0.746031746031746,0.7272727272727273,0.6623376623376623,0.41509433962264153,0.746031746031746,0.7766990291262136,0.5974025974025974,0.4019607843137255,0.7419354838709677,0.7722772277227723,0.5641025641025641,0.46551724137931033,0.828125,0.8076923076923077,0.620253164556962,0.40186915887850466,0.8253968253968254,0.8155339805825242,0.6103896103896104,0.41284403669724773,0.828125,0.7766990291262136,0.7159090909090909,0.5338983050847458
498,0.5238095238095238,0.5137614678899083,0.2987012987012987,0.29,0.45161290322580644,0.5092592592592593,0.2987012987012987,0.2072072072072072,0.5161290322580645,0.5445544554455446,0.3125,0.33620689655172414,0.49206349206349204,0.4909090909090909,0.3116883116883117,0.2641509433962264,0.49206349206349204,0.5242718446601942,0.2597402597402597,0.23529411764705882,0.4838709677419355,0.4752475247524752,0.28205128205128205,0.29310344827586204,0.4375,0.4230769230769231,0.2911392405063291,0.24299065420560748,0.47619047619047616,0.46601941747572817,0.3246753246753247,0.42201834862385323,0.484375,0.46601941747572817,0.375,0.3474576271186441
4315,0.23809523809523808,0.48623853211009177,0.45454545454545453,0.35,0.16129032258064516,0.4074074074074074,0.4025974025974026,0.2972972972972973,0.16129032258064516,0.36633663366336633,0.325,0.3275862068965517,0.25396825396825395,0.5181818181818182,0.4025974025974026,0.3018867924528302,0.25396825396825395,0.46601941747572817,0.2597402597402597,0.28431372549019607,0.1774193548387097,0.4158415841584158,0.23076923076923078,0.33620689655172414,0.3125,0.6442307692307693,0.5822784810126582,0.40186915887850466,0.30158730158730157,0.5242718446601942,0.4155844155844156,0.3119266055045872,0.265625,0.44660194174757284,0.45454545454545453,0.3983050847457627
3772,0.5873015873015873,0.5504587155963303,0.45454545454545453,0.25,0.5806451612903226,0.5833333333333334,0.45454545454545453,0.24324324324324326,0.5806451612903226,0.6237623762376238,0.4125,0.33620689655172414,0.5555555555555556,0.5636363636363636,0.4155844155844156,0.2641509433962264,0.6190476190476191,0.6504854368932039,0.4155844155844156,0.27450980392156865,0.6129032258064516,0.6435643564356436,0.4358974358974359,0.3620689655172414,0.625,0.6153846153846154,0.45569620253164556,0.24299065420560748,0.6190476190476191,0.6213592233009708,0.44155844155844154,0.29357798165137616,0.5625,0.6601941747572816,0.4659090909090909,0.3813559322033898
2270,0.47619047619047616,0.46788990825688076,0.22077922077922077,0.19,0.41935483870967744,0.42592592592592593,0.16883116883116883,0.11711711711711711,0.41935483870967744,0.38613861386138615,0.1375,0.1896551724137931,0.4126984126984127,0.4090909090909091,0.15584415584415584,0.1320754716981132,0.3492063492063492,0.39805825242718446,0.15584415584415584,0.13725490196078433,0.3387096774193548,0.38613861386138615,0.1794871794871795,0.20689655172413793,0.359375,0.38461538461538464,0.16455696202531644,0.102803738317757,0.3492063492063492,0.3883495145631068,0.09090909090909091,0.11926605504587157,0.40625,0.46601941747572817,0.29545454545454547,0.288135593220339
3780,0.4603174603174603,0.46788990825688076,0.2987012987012987,0.21,0.45161290322580644,0.46296296296296297,0.2987012987012987,0.2072072072072072,0.45161290322580644,0.5445544554455446,0.3625,0.3017241379310345,0.5555555555555556,0.5272727272727272,0.3116883116883117,0.22641509433962265,0.49206349206349204,0.5631067961165048,0.3116883116883117,0.27450980392156865,0.4838709677419355,0.6435643564356436,0.48717948717948717,0.3620689655172414,0.5625,0.5769230769230769,0.3924050632911392,0.24299065420560748,0.5555555555555556,0.6213592233009708,0.44155844155844154,0.29357798165137616,0.5625,0.6990291262135923,0.6136363636363636,0.4745762711864407
3720,0.4603174603174603,0.7798165137614679,0.7792207792207793,0.59,0.45161290322580644,0.7777777777777778,0.7792207792207793,0.5135135135135135,0.3870967741935484,0.7920792079207921,0.775,0.5344827586206896,0.4126984126984127,0.7727272727272727,0.8831168831168831,0.5094339622641509,0.3492063492063492,0.8252427184466019,0.8051948051948052,0.5294117647058824,0.4032258064516129,0.7821782178217822,0.7564102564102564,0.5517241379310345,0.359375,0.8076923076923077,0.7468354430379747,0.4953271028037383,0.4126984126984127,0.8155339805825242,0.8051948051948052,0.5045871559633027,0.421875,0.7669902912621359,0.8409090909090909,0.5508474576271186
2755,0.3492063492063492,0.3853211009174312,0.07792207792207792,0.13,0.3387096774193548,0.37962962962962965,0.12987012987012986,0.0990990990990991,0.4032258064516129,0.4752475247524752,0.15,0.22413793103448276,0.4126984126984127,0.43636363636363634,0.2077922077922078,0.16981132075471697,0.4603174603174603,0.46601941747572817,0.2597402597402597,0.17647058823529413,0.45161290322580644,0.49504950495049505,0.28205128205128205,0.2672413793103448,0.4375,0.4807692307692308,0.27848101265822783,0.1588785046728972,0.42857142857142855,0.4854368932038835,0.15584415584415584,0.1743119266055046,0.4375,0.4854368932038835,0.3181818181818182,0.2711864406779661
1939,0.6507936507936508,0.7155963302752294,0.5584415584415584,0.43,0.6451612903225806,0.6296296296296297,0.5584415584415584,0.36936936936936937,0.6451612903225806,0.6732673267326733,0.5625,0.39655172413793105,0.6190476190476191,0.6454545454545455,0.5194805194805194,0.36792452830188677,0.6190476190476191,0.6893203883495146,0.4675324675324675,0.3431372549019608,0.5483870967741935,0.6435643564356436,0.4358974358974359,0.3620689655172414,0.4375,0.5,0.2911392405063291,0.21495327102803738,0.42857142857142855,0.5048543689320388,0.2727272727272727,0.22935779816513763,0.484375,0.46601941747572817,0.42045454545454547,0.3220338983050847
3089,0.5238095238095238,0.5137614678899083,0.2987012987012987,0.29,0.45161290322580644,0.5092592592592593,0.4025974025974026,0.17117117117117117,0.45161290322580644,0.5445544554455446,0.3125,0.2672413793103448,0.5555555555555556,0.5636363636363636,0.4155844155844156,0.2641509433962264,0.49206349206349204,0.5631067961165048,0.3116883116883117,0.23529411764705882,0.4838709677419355,0.5544554455445545,0.38461538461538464,0.29310344827586204,0.484375,0.5769230769230769,0.3924050632911392,0.24299065420560748,0.47619047619047616,0.6213592233009708,0.3246753246753247,0.25688073394495414,0.5625,0.5436893203883495,0.4659090909090909,0.3474576271186441
3198,0.6031746031746031,0.6146788990825688,0.4025974025974026,0.27,0.5967741935483871,0.5370370370370371,0.2987012987012987,0.1891891891891892,0.46774193548387094,0.49504950495049505,0.2625,0.2413793103448276,0.6507936507936508,0.6636363636363637,0.5454545454545454,0.3490566037735849,0.6507936507936508,0.7087378640776699,0.5454545454545454,0.3627450980392157,0.5806451612903226,0.6138613861386139,0.46153846153846156,0.3448275862068966,0.671875,0.7307692307692307,0.569620253164557,0.3644859813084112,0.6666666666666666,0.6990291262135923,0.5584415584415584,0.3761467889908257,0.609375,0.6213592233009708,0.48863636363636365,0.3644067796610169
595,0.8253968253968254,0.7614678899082569,0.6753246753246753,0.46,0.8225806451612904,0.7962962962962963,0.6753246753246753,0.3963963963963964,0.8225806451612904,0.8514851485148515,0.675,0.4827586206896552,0.8095238095238095,0.7181818181818181,0.6883116883116883,0.44339622641509435,0.8095238095238095,0.8155339805825242,0.6883116883116883,0.46078431372549017,0.8870967741935484,0.8514851485148515,0.7692307692307693,0.5172413793103449,0.8125,0.7692307692307693,0.6708860759493671,0.4485981308411215,0.8888888888888888,0.8252427184466019,0.7272727272727273,0.4954128440366973,0.953125,0.8640776699029126,0.8181818181818182,0.5677966101694916
1723,0.6031746031746031,0.7247706422018348,0.6103896103896104,0.43,0.5967741935483871,0.7222222222222222,0.6103896103896104,0.36936936936936937,0.5967741935483871,0.7722772277227723,0.6625,0.45689655172413796,0.6507936507936508,0.6636363636363637,0.5454545454545454,0.32075471698113206,0.5873015873015873,0.7087378640776699,0.5454545454545454,0.3627450980392157,0.6451612903225806,0.7425742574257426,0.5641025641025641,0.4396551724137931,0.609375,0.7307692307692307,0.6329113924050633,0.3644859813084112,0.6031746031746031,0.6990291262135923,0.5584415584415584,0.3761467889908257,0.671875,0.7378640776699029,0.7272727272727273,0.4830508474576271
2300,0.47619047619047616,0.43119266055045874,0.15584415584415584,0.18,0.4032258064516129,0.39814814814814814,0.1038961038961039,0.10810810810810811,0.4032258064516129,0.42574257425742573,0.175,0.20689655172413793,0.2857142857142857,0.32727272727272727,0.05194805194805195,0.10377358490566038,0.2857142857142857,0.34951456310679613,0.14285714285714285,0.14705882352941177,0.3387096774193548,0.37623762376237624,0.16666666666666666,0.1810344827586207,0.296875,0.34615384615384615,0.189873417721519,0.18691588785046728,0.3492063492063492,0.34951456310679613,0.12987012987012986,0.13761467889908258,0.359375,0.34951456310679613,0.20454545454545456,0.2033898305084746
656,0.8253968253968254,0.7614678899082569,0.7272727272727273,0.48,0.8225806451612904,0.7222222222222222,0.6623376623376623,0.36936936936936937,0.7419354838709677,0.7722772277227723,0.6125,0.4224137931034483,0.7777777777777778,0.7,0.5974025974025974,0.3867924528301887,0.7142857142857143,0.7961165048543689,0.5454545454545454,0.3627450980392157,0.7096774193548387,0.7425742574257426,0.6666666666666666,0.4396551724137931,0.8125,0.7788461538461539,0.6329113924050633,0.4672897196261682,0.8095238095238095,0.7864077669902912,0.6233766233766234,0.44036697247706424,0.671875,0.7864077669902912,0.7272727272727273,0.4830508474576271
2277,0.746031746031746,0.6146788990825688,0.5454545454545454,0.39,0.6774193548387096,0.6481481481481481,0.4935064935064935,0.2972972972972973,0.6774193548387096,0.6534653465346535,0.45,0.3879310344827586,0.6507936507936508,0.6272727272727273,0.5454545454545454,0.32075471698113206,0.6507936507936508,0.6699029126213593,0.5454545454545454,0.3627450980392157,0.6451612903225806,0.6633663366336634,0.5128205128205128,0.4051724137931034,0.609375,0.6153846153846154,0.46835443037974683,0.2897196261682243,0.6666666666666666,0.6213592233009708,0.45454545454545453,0.3394495412844037,0.671875,0.6213592233009708,0.5795454545454546,0.423728813559322
1893,0.5873015873015873,0.6788990825688074,0.6233766233766234,0.39,0.5806451612903226,0.6759259259259259,0.6233766233766234,0.3333333333333333,0.6451612903225806,0.7227722772277227,0.5625,0.4224137931034483,0.5555555555555556,0.6818181818181818,0.5194805194805194,0.330188679245283,0.6190476190476191,0.6893203883495146,0.5194805194805194,0.3431372549019608,0.6129032258064516,0.6831683168316832,0.5384615384615384,0.3879310344827586,0.6875,0.6923076923076923,0.5569620253164557,0.3177570093457944,0.6190476190476191,0.6601941747572816,0.4935064935064935,0.3302752293577982,0.625,0.6990291262135923,0.6136363636363636,0.4152542372881356
4272,0.23809523809523808,0.5045871559633027,0.5974025974025974,0.41,0.22580645161290322,0.5,0.4935064935064935,0.3153153153153153,0.22580645161290322,0.49504950495049505,0.5,0.4051724137931034,0.23809523809523808,0.5545454545454546,0.5064935064935064,0.36792452830188677,0.23809523809523808,0.5922330097087378,0.5584415584415584,0.38235294117647056,0.22580645161290322,0.5445544554455446,0.4230769230769231,0.4224137931034483,0.265625,0.5865384615384616,0.569620253164557,0.40186915887850466,0.30158730158730157,0.5922330097087378,0.5584415584415584,0.41284403669724773,0.265625,0.6310679611650486,0.5795454545454546,0.4915254237288136
4641,0.6984126984126984,0.5871559633027523,0.5584415584415584,0.39,0.7580645161290323,0.6759259259259259,0.6233766233766234,0.36936936936936937,0.6935483870967742,0.7227722772277227,0.675,0.45689655172413796,0.6825396825396826,0.6818181818181818,0.6363636363636364,0.4056603773584906,0.746031746031746,0.7669902912621359,0.5194805194805194,0.46078431372549017,0.6774193548387096,0.6831683168316832,0.5384615384615384,0.45689655172413796,0.75,0.7307692307692307,0.6075949367088608,0.411214953271028,0.746031746031746,0.6990291262135923,0.6623376623376623,0.45871559633027525,0.5625,0.6601941747572816,0.6136363636363636,0.5
3488,0.4603174603174603,0.7798165137614679,0.7792207792207793,0.52,0.3870967741935484,0.6574074074074074,0.5454545454545454,0.38738738738738737,0.3387096774193548,0.5742574257425742,0.4,0.3793103448275862,0.47619047619047616,0.7363636363636363,0.8831168831168831,0.5377358490566038,0.47619047619047616,0.7864077669902912,0.6753246753246753,0.45098039215686275,0.3387096774193548,0.5841584158415841,0.47435897435897434,0.35344827586206895,0.421875,0.8076923076923077,0.7468354430379747,0.4953271028037383,0.4603174603174603,0.8155339805825242,0.7402597402597403,0.5045871559633027,0.46875,0.6796116504854369,0.625,0.4915254237288136
4013,0.4126984126984127,0.48623853211009177,0.2597402597402597,0.2,0.46774193548387094,0.4444444444444444,0.3116883116883117,0.16216216216216217,0.46774193548387094,0.4752475247524752,0.325,0.25862068965517243,0.5873015873015873,0.5909090909090909,0.45454545454545453,0.33962264150943394,0.6507936507936508,0.6796116504854369,0.45454545454545453,0.35294117647058826,0.6451612903225806,0.6237623762376238,0.4230769230769231,0.4224137931034483,0.75,0.7596153846153846,0.6455696202531646,0.40186915887850466,0.746031746031746,0.7281553398058253,0.6363636363636364,0.41284403669724773,0.625,0.6893203883495146,0.5909090909090909,0.4576271186440678
2668,0.4126984126984127,0.4036697247706422,0.15584415584415584,0.14,0.4032258064516129,0.39814814814814814,0.1038961038961039,0.10810810810810811,0.4032258064516129,0.42574257425742573,0.125,0.1724137931034483,0.3968253968253968,0.4,0.09090909090909091,0.10377358490566038,0.3968253968253968,0.42718446601941745,0.14285714285714285,0.10784313725490197,0.3870967741935484,0.4158415841584158,0.11538461538461539,0.1810344827586207,0.359375,0.41346153846153844,0.1518987341772152,0.12149532710280374,0.3492063492063492,0.4174757281553398,0.07792207792207792,0.13761467889908258,0.359375,0.4174757281553398,0.25,0.23728813559322035
702,0.4126984126984127,0.46788990825688076,0.2597402597402597,0.21,0.45161290322580644,0.46296296296296297,0.2597402597402597,0.14414414414414414,0.45161290322580644,0.49504950495049505,0.3125,0.2413793103448276,0.5555555555555556,0.4909090909090909,0.3116883116883117,0.19811320754716982,0.49206349206349204,0.5242718446601942,0.3116883116883117,0.20588235294117646,0.41935483870967744,0.5148514851485149,0.28205128205128205,0.2672413793103448,0.484375,0.5769230769230769,0.3924050632911392,0.17757009345794392,0.47619047619047616,0.5436893203883495,0.3246753246753247,0.25688073394495414,0.484375,0.5436893203883495,0.42045454545454547,0.3220338983050847
3664,0.6825396825396826,0.6880733944954128,0.5454545454545454,0.43,0.5967741935483871,0.7222222222222222,0.6103896103896104,0.4144144144144144,0.5967741935483871,0.7722772277227723,0.6125,0.45689655172413796,0.7142857142857143,0.5818181818181818,0.44155844155844154,0.3490566037735849,0.7142857142857143,0.7087378640776699,0.5974025974025974,0.3627450980392157,0.6451612903225806,0.7425742574257426,0.6666666666666666,0.47413793103448276,0.546875,0.5480769230769231,0.379746835443038,0.2616822429906542,0.5396825396825397,0.5533980582524272,0.36363636363636365,0.30275229357798167,0.609375,0.6601941747572816,0.625,0.4576271186440678
1424,0.14285714285714285,0.3944954128440367,0.2597402597402597,0.29,0.08064516129032258,0.35185185185185186,0.2597402597402597,0.17117117117117117,0.12903225806451613,0.4158415841584158,0.3125,0.33620689655172414,0.14285714285714285,0.41818181818181815,0.36363636363636365,0.3018867924528302,0.14285714285714285,0.4077669902912621,0.3116883116883117,0.27450980392156865,0.1774193548387097,0.39603960396039606,0.28205128205128205,0.3275862068965517,0.25,0.3942307692307692,0.2911392405063291,0.21495327102803738,0.19047619047619047,0.39805825242718446,0.2727272727272727,0.25688073394495414,0.203125,0.42718446601941745,0.42045454545454547,0.3813559322033898
2229,0.30158730158730157,0.3119266055045872,0.06493506493506493,0.1,0.3548387096774194,0.37037037037037035,0.15584415584415584,0.13513513513513514,0.3548387096774194,0.36633663366336633,0.0875,0.1724137931034483,0.19047619047619047,0.2727272727272727,0.06493506493506493,0.07547169811320754,0.30158730158730157,0.3592233009708738,0.16883116883116883,0.18627450980392157,0.3548387096774194,0.38613861386138615,0.24358974358974358,0.21551724137931033,0.234375,0.25961538461538464,0.08860759493670886,0.056074766355140186,0.2222222222222222,0.30097087378640774,0.1038961038961039,0.11009174311926606,0.359375,0.39805825242718446,0.3068181818181818,0.2796610169491525
2084,0.5396825396825397,0.5045871559633027,0.35064935064935066,0.23,0.532258064516129,0.5,0.2987012987012987,0.1891891891891892,0.532258064516129,0.5346534653465347,0.3625,0.31896551724137934,0.5238095238095238,0.5454545454545454,0.38961038961038963,0.2830188679245283,0.5238095238095238,0.5436893203883495,0.2857142857142857,0.21568627450980393,0.5161290322580645,0.5346534653465347,0.358974358974359,0.3103448275862069,0.484375,0.5865384615384616,0.4177215189873418,0.2616822429906542,0.5396825396825397,0.5533980582524272,0.36363636363636365,0.23853211009174313,0.421875,0.44660194174757284,0.2840909090909091,0.2627118644067797
